parent_type,parent_id,parent_relation_type,member_sequence,member_role,referenced_type,referenced_id,reason
relation,5808059,route,322,,way,698577269,absent_entity
relation,5808059,route,323,,way,1316366469,absent_entity
relation,5808059,route,324,,way,1316366471,absent_entity
relation,5808059,route,325,,way,191494971,absent_entity
relation,5808059,route,326,,way,1497867574,absent_entity
relation,5808059,route,327,,way,1497867573,absent_entity
relation,5808059,route,328,,way,701502124,absent_entity
relation,5808059,route,329,,way,701502125,absent_entity
relation,5808059,route,330,,way,1264407552,absent_entity
relation,5808059,route,331,,way,1264407550,absent_entity
relation,5808059,route,332,,way,191495004,absent_entity
relation,5808059,route,333,,way,1355609464,absent_entity
relation,5808059,route,334,,way,1355609467,absent_entity
relation,5808059,route,335,,way,1355609466,absent_entity
relation,5808059,route,336,,way,1355609465,absent_entity
relation,5808059,route,337,,way,62062472,absent_entity
relation,5808059,route,338,,way,1328730515,absent_entity
relation,5808059,route,339,,way,1328730514,absent_entity
relation,5808059,route,340,,way,640781622,absent_entity
relation,5808059,route,341,,way,914053303,absent_entity
relation,5808059,route,342,,way,640781628,absent_entity
relation,5808059,route,343,,way,914053300,absent_entity
relation,5808059,route,344,,way,1284844210,absent_entity
relation,5808059,route,345,,way,914053307,absent_entity
relation,5808059,route,346,,way,914053306,absent_entity
relation,5808059,route,347,,way,93087301,absent_entity
relation,5808059,route,348,,way,1498121191,absent_entity
relation,5808059,route,349,,way,191990507,absent_entity
relation,5808059,route,350,,way,1393515492,absent_entity
relation,5808059,route,351,,way,191990516,absent_entity
relation,5808059,route,352,,way,467725198,absent_entity
relation,5808059,route,353,,way,467725199,absent_entity
relation,5808059,route,354,,way,205314986,absent_entity
relation,5808059,route,355,,way,205314988,absent_entity
relation,5808059,route,356,,way,477119377,absent_entity
relation,5808059,route,357,,way,205315042,absent_entity
relation,5808059,route,358,,way,989292982,absent_entity
relation,5808059,route,359,,way,989292981,absent_entity
relation,5808059,route,360,,way,205314991,absent_entity
relation,5808059,route,361,,way,205315007,absent_entity
relation,5808059,route,362,,way,205314993,absent_entity
relation,5808059,route,363,,way,626387513,absent_entity
relation,5808059,route,364,,way,626387514,absent_entity
relation,5808059,route,365,,way,205314977,absent_entity
relation,5808059,route,366,,way,996275258,absent_entity
relation,5808059,route,367,,way,996275257,absent_entity
relation,5808059,route,368,,way,205314990,absent_entity
relation,5808059,route,369,,way,205315045,absent_entity
relation,5808059,route,370,,way,205314989,absent_entity
relation,5808059,route,371,,way,205314981,absent_entity
relation,5808059,route,372,,way,205314997,absent_entity
relation,5808059,route,373,,way,205314985,absent_entity
relation,5808059,route,374,,way,205314995,absent_entity
relation,5808059,route,375,,way,175468619,absent_entity
relation,5808059,route,376,,way,205316446,absent_entity
relation,5808059,route,377,,way,205316445,absent_entity
relation,5808059,route,378,,way,205324687,absent_entity
relation,5808059,route,379,,way,205324688,absent_entity
relation,5808059,route,380,,way,93089527,absent_entity
relation,5808059,route,381,,way,162389358,absent_entity
relation,5808059,route,382,,way,162389374,absent_entity
relation,5808059,route,383,,way,205324690,absent_entity
relation,5808059,route,384,,way,205324695,absent_entity
relation,5808059,route,385,,way,93089537,absent_entity
relation,5808059,route,386,,way,207162289,absent_entity
relation,5808059,route,387,,way,93089547,absent_entity
relation,5808059,route,388,,way,207162290,absent_entity
relation,5808059,route,389,,way,205324698,absent_entity
relation,5808059,route,390,,way,205324691,absent_entity
relation,5808059,route,391,,way,205324696,absent_entity
relation,5808059,route,392,,way,205324694,absent_entity
relation,5808059,route,393,,way,205324689,absent_entity
relation,5808059,route,394,,way,205324693,absent_entity
relation,5808059,route,395,,way,207162288,absent_entity
relation,5808059,route,396,,way,93089538,absent_entity
relation,5808059,route,397,,way,206719246,absent_entity
relation,5808059,route,398,,way,207162291,absent_entity
relation,5808059,route,399,,way,205324711,absent_entity
relation,5808059,route,400,,way,205324702,absent_entity
relation,5808059,route,401,,way,205324699,absent_entity
relation,5808059,route,402,,way,205324701,absent_entity
relation,5808059,route,403,,way,205324709,absent_entity
relation,5808059,route,404,,way,205324700,absent_entity
relation,5808059,route,405,,way,207162287,absent_entity
relation,5808059,route,406,,way,207162292,absent_entity
relation,5808059,route,407,,way,205324713,absent_entity
relation,5808059,route,408,,way,205324706,absent_entity
relation,5808059,route,409,,way,205324704,absent_entity
relation,5808059,route,410,,way,205324708,absent_entity
relation,5808059,route,411,,way,205324703,absent_entity
relation,5808059,route,412,,way,205324707,absent_entity
relation,5808059,route,413,,way,205324710,absent_entity
relation,5808059,route,414,,way,205316447,absent_entity
relation,5808059,route,415,,way,205316448,absent_entity
relation,5808059,route,416,,way,205315047,absent_entity
relation,5808059,route,417,,way,205314984,absent_entity
relation,5808059,route,418,,way,205315003,absent_entity
relation,5808059,route,419,,way,205315043,absent_entity
relation,5808059,route,420,,way,205314996,absent_entity
relation,5808059,route,421,,way,205314983,absent_entity
relation,5808059,route,422,,way,205314987,absent_entity
relation,5808059,route,423,,way,205315046,absent_entity
relation,5808059,route,424,,way,205314992,absent_entity
relation,5808059,route,425,,way,996275255,absent_entity
relation,5808059,route,426,,way,996275256,absent_entity
relation,5808059,route,427,,way,626387515,absent_entity
relation,5808059,route,428,,way,626387512,absent_entity
relation,5808059,route,429,,way,205314982,absent_entity
relation,5808059,route,430,,way,205315001,absent_entity
relation,5808059,route,431,,way,205315011,absent_entity
relation,5808059,route,432,,way,205314994,absent_entity
relation,5808059,route,433,,way,989292980,absent_entity
relation,5808059,route,434,,way,989292983,absent_entity
relation,5808059,route,435,,way,477119378,absent_entity
relation,5808059,route,436,,way,205315044,absent_entity
relation,5808059,route,437,,way,205314998,absent_entity
relation,5808059,route,438,,way,467725196,absent_entity
relation,5808059,route,439,,way,467725197,absent_entity
relation,5808059,route,440,,way,191990515,absent_entity
relation,5808059,route,441,,way,1393515491,absent_entity
relation,5808059,route,443,,way,205337001,absent_entity
relation,5808059,route,444,,way,205337002,absent_entity
relation,5808059,route,445,,way,207223776,absent_entity
relation,5808059,route,446,,way,572784295,absent_entity
relation,5808059,route,447,,way,572784296,absent_entity
relation,5808059,route,448,,way,572784302,absent_entity
relation,5808059,route,449,,way,572784301,absent_entity
relation,5808059,route,450,,way,207223774,absent_entity
relation,5808059,route,451,,way,206898535,absent_entity
relation,5808059,route,452,,way,427409901,absent_entity
relation,5808059,route,453,,way,206898539,absent_entity
relation,5808059,route,454,,way,217589259,absent_entity
relation,5808059,route,455,,way,217589251,absent_entity
relation,5808059,route,456,,way,93089543,absent_entity
relation,5808059,route,457,,way,427409895,absent_entity
relation,5808059,route,458,,way,1557275113,absent_entity
relation,5808059,route,459,,way,22866071,absent_entity
relation,5808059,route,460,,way,205336998,absent_entity
relation,5808059,route,461,,way,205337017,absent_entity
relation,5808059,route,462,,way,240415785,absent_entity
relation,5808059,route,463,,way,240415787,absent_entity
relation,5808059,route,464,,way,427265048,absent_entity
relation,5808059,route,465,,way,93089545,absent_entity
relation,5808059,route,466,,way,427409892,absent_entity
relation,5808059,route,467,,way,93089541,absent_entity
relation,5808059,route,468,,way,206719244,absent_entity
relation,5808059,route,469,,way,206719245,absent_entity
relation,5808059,route,472,,way,205336999,absent_entity
relation,5808059,route,473,,way,207223777,absent_entity
relation,5808059,route,474,,way,207223775,absent_entity
relation,5808059,route,475,,way,572784293,absent_entity
relation,5808059,route,476,,way,572784294,absent_entity
relation,5808059,route,477,,way,572784299,absent_entity
relation,5808059,route,478,,way,572784300,absent_entity
relation,5808059,route,479,,way,206898532,absent_entity
relation,5808059,route,480,,way,206898537,absent_entity
relation,5808059,route,481,,way,427409898,absent_entity
relation,5808059,route,482,,way,217589268,absent_entity
relation,5808059,route,483,,way,217589258,absent_entity
relation,5808059,route,484,,way,307883376,absent_entity
relation,5808059,route,485,,way,205337004,absent_entity
relation,5808059,route,486,,way,1557275112,absent_entity
relation,5808059,route,487,,way,427409904,absent_entity
relation,5808059,route,488,,way,205337000,absent_entity
relation,5808059,route,489,,way,240415788,absent_entity
relation,5808059,route,490,,way,240415786,absent_entity
relation,5808059,route,491,,way,205337026,absent_entity
relation,5808059,route,492,,way,217589250,absent_entity
relation,5808059,route,493,,way,217589255,absent_entity
relation,5808059,route,494,,way,427265049,absent_entity
relation,5808059,route,495,,way,205324705,absent_entity
relation,5808059,route,496,,way,205324712,absent_entity
relation,5808059,route,497,,way,206719247,absent_entity
relation,5808059,route,498,,way,906441257,absent_entity
relation,5808059,route,499,,way,1339588467,absent_entity
relation,5808059,route,500,,way,1339588466,absent_entity
relation,5808059,route,501,,way,906441255,absent_entity
relation,5808059,route,502,,way,906441256,absent_entity
relation,5808059,route,503,,way,906441252,absent_entity
relation,5808059,route,504,,way,906441251,absent_entity
relation,5808059,route,505,,way,906441250,absent_entity
relation,5808059,route,506,,way,1039701789,absent_entity
relation,5808059,route,507,,way,1039701788,absent_entity
relation,5808059,route,508,,way,1039701776,absent_entity
relation,5808059,route,509,,way,1039701774,absent_entity
relation,5808059,route,510,,way,970973731,absent_entity
relation,5808059,route,511,,way,970987039,absent_entity
relation,5808059,route,512,,way,970987036,absent_entity
relation,5808059,route,513,,way,905791902,absent_entity
relation,5808059,route,514,,way,905791899,absent_entity
relation,5808059,route,515,,way,905791898,absent_entity
relation,5808059,route,516,,way,905791891,absent_entity
relation,5808059,route,517,,way,905791900,absent_entity
relation,5808059,route,518,,way,905791893,absent_entity
relation,5808059,route,519,,way,905791895,absent_entity
relation,5808059,route,520,,way,905791894,absent_entity
relation,5808059,route,521,,way,893631799,absent_entity
relation,5808059,route,522,,way,905791905,absent_entity
relation,5808059,route,523,,way,905770073,absent_entity
relation,5808059,route,524,,way,905770069,absent_entity
relation,5808059,route,525,,way,905770068,absent_entity
relation,5808059,route,526,,way,914156889,absent_entity
relation,5808059,route,527,,way,914156884,absent_entity
relation,5808059,route,528,,way,914156883,absent_entity
relation,5808059,route,529,,way,914156886,absent_entity
relation,5808059,route,530,,way,914156885,absent_entity
relation,5808059,route,531,,way,1339404213,absent_entity
relation,5808059,route,532,,way,1286193572,absent_entity
relation,5808059,route,533,,way,93087327,absent_entity
relation,5808059,route,534,,way,907588587,absent_entity
relation,5808059,route,535,,way,907588586,absent_entity
relation,5808059,route,536,,way,1054999313,absent_entity
relation,5808059,route,537,,way,1054999311,absent_entity
relation,5808059,route,538,,way,217579472,absent_entity
relation,5808059,route,539,,way,47430445,absent_entity
relation,5808059,route,540,,way,907588593,absent_entity
relation,5808059,route,541,,way,907588592,absent_entity
relation,5808059,route,542,,way,907588594,absent_entity
relation,5808059,route,543,,way,1498121193,absent_entity
relation,5808059,route,544,,way,907588596,absent_entity
relation,5808059,route,545,,way,22866551,absent_entity
relation,5808059,route,546,,way,236977990,absent_entity
relation,5808059,route,547,,way,1002782184,absent_entity
relation,5808059,route,548,,way,1002782186,absent_entity
relation,5808059,route,549,,way,236977988,absent_entity
relation,5808059,route,550,,way,236977989,absent_entity
relation,5808059,route,551,,way,236977987,absent_entity
relation,5808059,route,552,,way,236977986,absent_entity
relation,5808059,route,553,,way,22866552,absent_entity
relation,5808059,route,554,,way,815799112,absent_entity
relation,5808059,route,555,,way,815799113,absent_entity
relation,5808059,route,556,,way,815799114,absent_entity
relation,5808059,route,557,,way,22866437,absent_entity
relation,5808059,route,558,,way,180350464,absent_entity
relation,5808059,route,559,,way,22866541,absent_entity
relation,5808059,route,560,,way,180350459,absent_entity
relation,5808059,route,561,,way,180350457,absent_entity
relation,5808059,route,562,,way,136386103,absent_entity
relation,5808059,route,563,,way,216250154,absent_entity
relation,5808059,route,564,,way,216250170,absent_entity
relation,5808059,route,565,,way,170502519,absent_entity
relation,5808059,route,566,,way,136386100,absent_entity
relation,5808059,route,567,,way,136386102,absent_entity
relation,5808059,route,568,,way,136386104,absent_entity
relation,5808059,route,569,,way,180350462,absent_entity
relation,5808059,route,570,,way,170504739,absent_entity
relation,5808059,route,571,,way,281924030,absent_entity
relation,5808059,route,572,,way,173773893,absent_entity
relation,5808139,route,18,,way,1371247964,absent_entity
relation,5808139,route,19,,way,1371247965,absent_entity
relation,5808139,route,20,,way,1353392218,absent_entity
relation,5808139,route,21,,way,1371247975,absent_entity
relation,5808139,route,22,,way,1371247974,absent_entity
relation,5808139,route,23,,way,1371247977,absent_entity
relation,5808139,route,24,,way,1384391983,absent_entity
relation,5808139,route,25,,way,1353575005,absent_entity
relation,5808139,route,26,,way,1371247981,absent_entity
relation,5808139,route,27,,way,1353575004,absent_entity
relation,5808139,route,28,,way,1371247979,absent_entity
relation,5808139,route,29,,way,1371247985,absent_entity
relation,5808139,route,30,,way,1371247984,absent_entity
relation,5808139,route,31,,way,1353394200,absent_entity
relation,5808139,route,32,,way,1353394199,absent_entity
relation,5808139,route,33,,way,1371247988,absent_entity
relation,5808139,route,34,,way,1353394198,absent_entity
relation,5808139,route,35,,way,1371247994,absent_entity
relation,5808139,route,36,,way,1371247993,absent_entity
relation,5808139,route,37,,way,1371247997,absent_entity
relation,5808139,route,38,,way,1353574768,absent_entity
relation,5808139,route,39,,way,1353395797,absent_entity
relation,5808139,route,40,,way,1371248006,absent_entity
relation,5808139,route,41,,way,1371247998,absent_entity
relation,5808139,route,42,,way,1371248005,absent_entity
relation,5808139,route,43,,way,1371248014,absent_entity
relation,5808139,route,44,,way,1371248013,absent_entity
relation,5808139,route,45,,way,1371248011,absent_entity
relation,5808139,route,46,,way,1353574751,absent_entity
relation,5808139,route,47,,way,1353574760,absent_entity
relation,5808139,route,48,,way,1353574759,absent_entity
relation,5808139,route,49,,way,1353574752,absent_entity
relation,5808139,route,50,,way,1371248020,absent_entity
relation,5808139,route,51,,way,1371248019,absent_entity
relation,5808139,route,52,,way,1353395796,absent_entity
relation,5808139,route,53,,way,1371248023,absent_entity
relation,5808139,route,54,,way,1370934769,absent_entity
relation,5808139,route,55,,way,1370934770,absent_entity
relation,5808139,route,56,,way,1353573681,absent_entity
relation,5808139,route,57,,way,1370934773,absent_entity
relation,5808139,route,58,,way,1353573680,absent_entity
relation,5808139,route,59,,way,1353573675,absent_entity
relation,5808139,route,60,,way,1353573674,absent_entity
relation,5808139,route,61,,way,1353396960,absent_entity
relation,5808139,route,62,,way,1353396959,absent_entity
relation,5808139,route,63,,way,1353397953,absent_entity
relation,5808139,route,64,,way,1353398785,absent_entity
relation,5808139,route,65,,way,1353397951,absent_entity
relation,5808139,route,66,,way,1353397950,absent_entity
relation,5808139,route,67,,way,1353397947,absent_entity
relation,5808139,route,68,,way,54891403,absent_entity
relation,5808139,route,69,,way,1353397944,absent_entity
relation,5808139,route,70,,way,1370934779,absent_entity
relation,5808139,route,71,,way,1370934780,absent_entity
relation,5808139,route,72,,way,1370934777,absent_entity
relation,5808139,route,73,,way,1353397942,absent_entity
relation,5808139,route,74,,way,1370934782,absent_entity
relation,5808139,route,75,,way,1370934785,absent_entity
relation,5808139,route,76,,way,1353397940,absent_entity
relation,5808139,route,77,,way,1353397938,absent_entity
relation,5808139,route,78,,way,1370934789,absent_entity
relation,5808139,route,79,,way,1370934788,absent_entity
relation,5808139,route,80,,way,1371248025,absent_entity
relation,5808139,route,81,,way,1370934793,absent_entity
relation,5808139,route,82,,way,1370934791,absent_entity
relation,5808139,route,83,,way,1353400416,absent_entity
relation,5808139,route,84,,way,1370934797,absent_entity
relation,5808139,route,85,,way,1370934795,absent_entity
relation,5808139,route,86,,way,1371248027,absent_entity
relation,5808139,route,87,,way,1353395125,absent_entity
relation,5808139,route,88,,way,1353395128,absent_entity
relation,5808139,route,89,,way,54796871,absent_entity
relation,5808139,route,90,,way,1353395126,absent_entity
relation,5808139,route,91,,way,1353395123,absent_entity
relation,5808139,route,92,,way,1353395121,absent_entity
relation,5808139,route,93,,way,1353395118,absent_entity
relation,5808139,route,94,,way,1353392458,absent_entity
relation,5808139,route,95,,way,860070146,absent_entity
relation,5808139,route,96,,way,1353392455,absent_entity
relation,5808139,route,97,,way,1370934801,absent_entity
relation,5808139,route,98,,way,1353397688,absent_entity
relation,5808139,route,99,,way,1353397687,absent_entity
relation,5808139,route,100,,way,860070147,absent_entity
relation,5808139,route,101,,way,1370934802,absent_entity
relation,5808139,route,102,,way,1370934806,absent_entity
relation,5808139,route,103,,way,1370934808,absent_entity
relation,5808139,route,104,,way,1370934812,absent_entity
relation,5808139,route,105,,way,205764303,absent_entity
relation,5808139,route,106,,way,1353396272,absent_entity
relation,5808139,route,107,,way,1353396271,absent_entity
relation,5808139,route,108,,way,205764302,absent_entity
relation,5808139,route,109,,way,1353394684,absent_entity
relation,5808139,route,110,,way,1370934818,absent_entity
relation,5808139,route,111,,way,1353394685,absent_entity
relation,5808139,route,112,,way,1370934816,absent_entity
relation,5808139,route,113,,way,1370934814,absent_entity
relation,5808139,route,114,,way,858464416,absent_entity
relation,5808139,route,115,,way,1353392453,absent_entity
relation,5808139,route,116,,way,858464413,absent_entity
relation,5808139,route,117,,way,858464412,absent_entity
relation,5808139,route,118,,way,860070154,absent_entity
relation,5808139,route,119,,way,860070153,absent_entity
relation,5808139,route,120,,way,51353450,absent_entity
relation,5808139,route,121,,way,1370512786,absent_entity
relation,5808139,route,122,,way,860070152,absent_entity
relation,5808139,route,123,,way,1370512793,absent_entity
relation,5808139,route,124,,way,1370512788,absent_entity
relation,5808139,route,125,,way,1370512792,absent_entity
relation,5808139,route,126,,way,1370512797,absent_entity
relation,5808139,route,127,,way,1370512798,absent_entity
relation,5808139,route,128,,way,1370512804,absent_entity
relation,5808139,route,129,,way,1370512803,absent_entity
relation,5808139,route,130,,way,1370512789,absent_entity
relation,5808139,route,131,,way,1370512809,absent_entity
relation,5808139,route,132,,way,1370512810,absent_entity
relation,5808139,route,133,,way,1370512819,absent_entity
relation,5808139,route,134,,way,1370512812,absent_entity
relation,5808139,route,135,,way,1370512811,absent_entity
relation,5808139,route,136,,way,1370512818,absent_entity
relation,5808139,route,137,,way,1139114028,absent_entity
relation,5808139,route,138,,way,1139114029,absent_entity
relation,5808139,route,139,,way,1139114031,absent_entity
relation,5808139,route,140,,way,1139114030,absent_entity
relation,5808139,route,141,,way,1370512832,absent_entity
relation,5808139,route,142,,way,1370512831,absent_entity
relation,5808139,route,143,,way,1370512827,absent_entity
relation,5808139,route,144,,way,572791575,absent_entity
relation,5808139,route,145,,way,1356308196,absent_entity
relation,5808139,route,146,,way,1370512835,absent_entity
relation,5808139,route,147,,way,1370934822,absent_entity
relation,5808139,route,148,,way,240435490,absent_entity
relation,5808139,route,149,,way,240435489,absent_entity
relation,5808139,route,150,,way,859585744,absent_entity
relation,5808139,route,151,,way,1340597803,absent_entity
relation,5808139,route,152,,way,1340597804,absent_entity
relation,5808139,route,153,,way,1340597808,absent_entity
relation,5808139,route,154,,way,1340597809,absent_entity
relation,5808139,route,155,,way,1340597792,absent_entity
relation,5808139,route,156,,way,1340597793,absent_entity
relation,5808139,route,157,,way,860018543,absent_entity
relation,5808139,route,158,,way,1340597785,absent_entity
relation,5808139,route,159,,way,1340597786,absent_entity
relation,5808139,route,160,,way,573288976,absent_entity
relation,5808139,route,161,,way,385832274,absent_entity
relation,5808139,route,162,,way,385835016,absent_entity
relation,5808139,route,163,,way,385835014,absent_entity
relation,5808139,route,164,,way,82711957,absent_entity
relation,5808139,route,165,,way,1547221547,absent_entity
relation,5808139,route,166,,way,859247099,absent_entity
relation,5808139,route,167,,way,854413048,absent_entity
relation,5808139,route,168,,way,854413049,absent_entity
relation,5808139,route,169,,way,854417095,absent_entity
relation,5808139,route,170,,way,854417096,absent_entity
relation,5808139,route,171,,way,854417091,absent_entity
relation,5808139,route,172,,way,854417092,absent_entity
relation,5808139,route,173,,way,854413050,absent_entity
relation,5808139,route,174,,way,854413051,absent_entity
relation,5808139,route,175,,way,857028366,absent_entity
relation,5808139,route,176,,way,857028367,absent_entity
relation,5808139,route,177,,way,129821078,absent_entity
relation,5808139,route,178,,way,860144560,absent_entity
relation,5808139,route,179,,way,860144562,absent_entity
relation,5808139,route,180,,way,844057574,absent_entity
relation,5808139,route,181,,way,385829475,absent_entity
relation,5808139,route,182,,way,385832275,absent_entity
relation,5808139,route,183,,way,1340597791,absent_entity
relation,5808139,route,184,,way,1340597790,absent_entity
relation,5808139,route,185,,way,860097924,absent_entity
relation,5808139,route,186,,way,860018542,absent_entity
relation,5808139,route,187,,way,240435488,absent_entity
relation,5808139,route,188,,way,240435487,absent_entity
relation,5808139,route,189,,way,1340597802,absent_entity
relation,5808139,route,190,,way,860558359,absent_entity
relation,5808139,route,191,,way,859585743,absent_entity
relation,5808139,route,192,,way,860058807,absent_entity
relation,5808139,route,193,,way,860050654,absent_entity
relation,5808139,route,194,,way,1285560651,absent_entity
relation,5808139,route,195,,way,1285560652,absent_entity
relation,5808139,route,196,,way,1370512834,absent_entity
relation,5808139,route,197,,way,1370934821,absent_entity
relation,5808139,route,198,,way,1356308197,absent_entity
relation,5808139,route,199,,way,1356308198,absent_entity
relation,5808139,route,200,,way,860050652,absent_entity
relation,5808139,route,201,,way,1370512828,absent_entity
relation,5808139,route,202,,way,1370512829,absent_entity
relation,5808139,route,203,,way,1370512833,absent_entity
relation,5808139,route,204,,way,860058804,absent_entity
relation,5808139,route,205,,way,572791574,absent_entity
relation,5808139,route,206,,way,860070150,absent_entity
relation,5808139,route,207,,way,1370512813,absent_entity
relation,5808139,route,208,,way,1370512814,absent_entity
relation,5808139,route,209,,way,1370512817,absent_entity
relation,5808139,route,210,,way,1370512808,absent_entity
relation,5808139,route,211,,way,1370512807,absent_entity
relation,5808139,route,212,,way,1370512790,absent_entity
relation,5808139,route,213,,way,1370512806,absent_entity
relation,5808139,route,214,,way,1370512805,absent_entity
relation,5808139,route,215,,way,1370512800,absent_entity
relation,5808139,route,216,,way,1370512799,absent_entity
relation,5808139,route,217,,way,1370512791,absent_entity
relation,5808139,route,218,,way,1370512787,absent_entity
relation,5808139,route,219,,way,1370512794,absent_entity
relation,5808139,route,220,,way,1370512785,absent_entity
relation,5808139,route,221,,way,1370512784,absent_entity
relation,5808139,route,222,,way,858464418,absent_entity
relation,5808139,route,223,,way,860070156,absent_entity
relation,5808139,route,224,,way,860070155,absent_entity
relation,5808139,route,225,,way,858464415,absent_entity
relation,5808139,route,226,,way,858464414,absent_entity
relation,5808139,route,227,,way,1370934815,absent_entity
relation,5808139,route,228,,way,1370934820,absent_entity
relation,5808139,route,229,,way,1370934813,absent_entity
relation,5808139,route,230,,way,1370934817,absent_entity
relation,5808139,route,231,,way,1353394687,absent_entity
relation,5808139,route,232,,way,1370934819,absent_entity
relation,5808139,route,233,,way,1353394686,absent_entity
relation,5808139,route,234,,way,1353392461,absent_entity
relation,5808139,route,235,,way,1353396269,absent_entity
relation,5808139,route,236,,way,1353396270,absent_entity
relation,5808139,route,237,,way,1353392454,absent_entity
relation,5808139,route,238,,way,1370934811,absent_entity
relation,5808139,route,239,,way,1370934807,absent_entity
relation,5808139,route,240,,way,1370934805,absent_entity
relation,5808139,route,241,,way,1370934803,absent_entity
relation,5808139,route,242,,way,1353392456,absent_entity
relation,5808139,route,243,,way,1353397685,absent_entity
relation,5808139,route,244,,way,1353397686,absent_entity
relation,5808139,route,245,,way,1370934800,absent_entity
relation,5808139,route,246,,way,1353392457,absent_entity
relation,5808139,route,247,,way,1353392460,absent_entity
relation,5808139,route,248,,way,1353392459,absent_entity
relation,5808139,route,249,,way,1353395120,absent_entity
relation,5808139,route,250,,way,1353395122,absent_entity
relation,5808139,route,251,,way,1353395124,absent_entity
relation,5808139,route,252,,way,1353395127,absent_entity
relation,5808139,route,253,,way,1353395129,absent_entity
relation,5808139,route,254,,way,1353395130,absent_entity
relation,5808139,route,255,,way,1353397937,absent_entity
relation,5808139,route,256,,way,1370934794,absent_entity
relation,5808139,route,257,,way,1371248026,absent_entity
relation,5808139,route,258,,way,1370934796,absent_entity
relation,5808139,route,259,,way,1353400417,absent_entity
relation,5808139,route,260,,way,1353397939,absent_entity
relation,5808139,route,261,,way,1370934790,absent_entity
relation,5808139,route,262,,way,1371248024,absent_entity
relation,5808139,route,263,,way,1370934787,absent_entity
relation,5808139,route,264,,way,1370934786,absent_entity
relation,5808139,route,265,,way,1370934792,absent_entity
relation,5808139,route,266,,way,1353397941,absent_entity
relation,5808139,route,267,,way,1370934784,absent_entity
relation,5808139,route,268,,way,1370934783,absent_entity
relation,5808139,route,269,,way,1353397943,absent_entity
relation,5808139,route,270,,way,1370934781,absent_entity
relation,5808139,route,271,,way,1370934776,absent_entity
relation,5808139,route,272,,way,1370934778,absent_entity
relation,5808139,route,273,,way,1353397945,absent_entity
relation,5808139,route,274,,way,1353397949,absent_entity
relation,5808139,route,275,,way,1353397948,absent_entity
relation,5808139,route,276,,way,1353397946,absent_entity
relation,5808139,route,277,,way,240415766,absent_entity
relation,5808139,route,278,,way,1353397952,absent_entity
relation,5808139,route,279,,way,640781607,absent_entity
relation,5808139,route,280,,way,640781605,absent_entity
relation,5808139,route,281,,way,1353573672,absent_entity
relation,5808139,route,282,,way,1353573673,absent_entity
relation,5808139,route,283,,way,1353573678,absent_entity
relation,5808139,route,284,,way,1370934772,absent_entity
relation,5808139,route,285,,way,1353573679,absent_entity
relation,5808139,route,286,,way,1370934771,absent_entity
relation,5808139,route,287,,way,1370934768,absent_entity
relation,5808139,route,288,,way,1371248022,absent_entity
relation,5808139,route,289,,way,240415767,absent_entity
relation,5808139,route,290,,way,1371248018,absent_entity
relation,5808139,route,291,,way,1371248021,absent_entity
relation,5808139,route,292,,way,1353574754,absent_entity
relation,5808139,route,293,,way,1353574757,absent_entity
relation,5808139,route,294,,way,1353574758,absent_entity
relation,5808139,route,295,,way,1353574753,absent_entity
relation,5808139,route,296,,way,1371248010,absent_entity
relation,5808139,route,297,,way,1371248012,absent_entity
relation,5808139,route,298,,way,1371248015,absent_entity
relation,5808139,route,299,,way,1371248004,absent_entity
relation,5808139,route,300,,way,1353395794,absent_entity
relation,5808139,route,301,,way,1371247999,absent_entity
relation,5808139,route,302,,way,1353395795,absent_entity
relation,5808139,route,303,,way,1353574767,absent_entity
relation,5808139,route,304,,way,1371247996,absent_entity
relation,5808139,route,305,,way,1371247995,absent_entity
relation,5808139,route,306,,way,1371247992,absent_entity
relation,5808139,route,307,,way,1353395793,absent_entity
relation,5808139,route,308,,way,1353394196,absent_entity
relation,5808139,route,309,,way,1371247989,absent_entity
relation,5808139,route,310,,way,54891400,absent_entity
relation,5808139,route,311,,way,1353394202,absent_entity
relation,5808139,route,312,,way,1353394201,absent_entity
relation,5808139,route,313,,way,1371247983,absent_entity
relation,5808139,route,314,,way,1371247982,absent_entity
relation,5808139,route,315,,way,1353575002,absent_entity
relation,5808139,route,316,,way,1371247980,absent_entity
relation,5808139,route,317,,way,1353575003,absent_entity
relation,5808139,route,318,,way,1371247978,absent_entity
relation,5808139,route,319,,way,1384391982,absent_entity
relation,5808139,route,320,,way,1371247976,absent_entity
relation,5808139,route,321,,way,1371247973,absent_entity
relation,5808139,route,322,,way,1353394195,absent_entity
relation,5808139,route,323,,way,1371247967,absent_entity
relation,5808139,route,324,,way,1371247963,absent_entity
relation,5808139,route,343,,way,860144561,absent_entity
relation,5808139,route,344,,way,129821046,absent_entity
relation,5808139,route,345,,way,54793951,absent_entity
relation,5808139,route,346,,way,1370934853,absent_entity
relation,5808139,route,347,,way,1370934852,absent_entity
relation,5808139,route,348,,way,77029443,absent_entity
relation,5808139,route,349,,way,640781603,absent_entity
relation,5808139,route,350,,way,640781601,absent_entity
relation,5808139,route,351,,way,860144563,absent_entity
relation,5808139,route,352,,way,860144564,absent_entity
relation,5808139,route,353,,way,240435519,absent_entity
relation,5808139,route,354,,way,572791572,absent_entity
relation,5808139,route,355,,way,572791573,absent_entity
relation,5808139,route,356,,way,240435507,absent_entity
