geography_id,state_code,district_code,subdistrict_code,town_village_code,ward_code,level,name,rural_urban,observation_year,households_count,persons_count,male_persons_count,female_persons_count,persons_age_0_6_count,male_age_0_6_count,female_age_0_6_count,literate_persons_count,workers_count,main_workers_count,main_other_workers_count,marginal_workers_count,marginal_other_workers_count,non_workers_count,male_workers_count,female_workers_count,male_main_workers_count,female_main_workers_count,male_marginal_workers_count,female_marginal_workers_count,marginal_workers_3_to_6_months_count,male_marginal_workers_3_to_6_months_count,female_marginal_workers_3_to_6_months_count,marginal_workers_under_3_months_count,male_marginal_workers_under_3_months_count,female_marginal_workers_under_3_months_count,male_non_workers_count,female_non_workers_count,main_cultivators_count,male_main_cultivators_count,female_main_cultivators_count,main_agricultural_labourers_count,male_main_agricultural_labourers_count,female_main_agricultural_labourers_count,main_household_industry_workers_count,male_main_household_industry_workers_count,female_main_household_industry_workers_count,male_main_other_workers_count,female_main_other_workers_count,marginal_cultivators_count,male_marginal_cultivators_count,female_marginal_cultivators_count,marginal_agricultural_labourers_count,male_marginal_agricultural_labourers_count,female_marginal_agricultural_labourers_count,marginal_household_industry_workers_count,male_marginal_household_industry_workers_count,female_marginal_household_industry_workers_count,male_marginal_other_workers_count,female_marginal_other_workers_count,marginal_3_to_6_months_cultivators_count,male_marginal_3_to_6_months_cultivators_count,female_marginal_3_to_6_months_cultivators_count,marginal_3_to_6_months_agricultural_labourers_count,male_marginal_3_to_6_months_agricultural_labourers_count,female_marginal_3_to_6_months_agricultural_labourers_count,marginal_3_to_6_months_household_industry_workers_count,male_marginal_3_to_6_months_household_industry_workers_count,female_marginal_3_to_6_months_household_industry_workers_count,marginal_3_to_6_months_other_workers_count,male_marginal_3_to_6_months_other_workers_count,female_marginal_3_to_6_months_other_workers_count,marginal_under_3_months_cultivators_count,male_marginal_under_3_months_cultivators_count,female_marginal_under_3_months_cultivators_count,marginal_under_3_months_agricultural_labourers_count,male_marginal_under_3_months_agricultural_labourers_count,female_marginal_under_3_months_agricultural_labourers_count,marginal_under_3_months_household_industry_workers_count,male_marginal_under_3_months_household_industry_workers_count,female_marginal_under_3_months_household_industry_workers_count,marginal_under_3_months_other_workers_count,male_marginal_under_3_months_other_workers_count,female_marginal_under_3_months_other_workers_count,male_literate_persons_count,female_literate_persons_count,illiterate_persons_count,male_illiterate_persons_count,female_illiterate_persons_count,source,source_id,source_sha256,spatial_status
27:520:04172:553309:0000:000000,27,520,04172,553309,0000,VILLAGE,Nagaon,Rural,2011,932,3837,2013,1824,420,223,197,3019,1321,1147,1038,174,115,2516,1094,227,959,188,135,39,135,104,31,39,31,8,919,1597,37,20,17,11,6,5,61,52,9,881,157,19,13,6,23,16,7,17,12,5,94,21,11,8,3,20,15,5,14,10,4,90,71,19,8,5,3,3,1,2,3,2,1,25,23,2,1648,1371,818,365,453,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553310:0000:000000,27,520,04172,553310,0000,VILLAGE,Chirle,Rural,2011,821,3714,1924,1790,511,267,244,2649,1310,961,820,349,103,2404,1058,252,839,122,219,130,183,120,63,166,99,67,866,1538,65,54,11,28,22,6,48,31,17,732,88,56,41,15,174,97,77,16,8,8,73,30,31,24,7,61,33,28,12,6,6,79,57,22,25,17,8,113,64,49,4,2,2,24,16,8,1447,1202,1065,477,588,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553311:0000:000000,27,520,04172,553311,0000,VILLAGE,Kauli Bandhankhar,Rural,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553312:0000:000000,27,520,04172,553312,0000,VILLAGE,Veshvi,Rural,2011,436,1977,1000,977,246,124,122,1442,643,405,301,238,201,1334,539,104,356,49,183,55,220,170,50,18,13,5,461,873,69,59,10,11,10,1,24,22,2,265,36,20,12,8,4,2,2,13,6,7,163,38,17,9,8,4,2,2,13,6,7,186,153,33,3,3,0,0,0,0,0,0,0,15,10,5,790,652,535,210,325,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553313:0000:000000,27,520,04172,553313,0000,VILLAGE,Kauli Belodakhar,Rural,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553314:0000:000000,27,520,04172,553314,0000,VILLAGE,Belondakhar,Rural,2011,175,795,381,414,99,48,51,594,210,209,90,1,1,585,184,26,183,26,1,0,1,1,0,0,0,0,197,388,114,102,12,4,1,3,1,1,0,79,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,302,292,201,79,122,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553315:0000:000000,27,520,04172,553315,0000,VILLAGE,Paundkhar,Rural,2011,329,1330,688,642,134,76,58,1106,473,276,262,197,85,857,424,49,251,25,173,24,136,114,22,61,59,2,264,593,9,3,6,0,0,0,5,4,1,244,18,60,59,1,50,40,10,2,2,0,72,13,33,33,0,34,24,10,1,1,0,68,56,12,27,26,1,16,16,0,1,1,0,17,16,1,578,528,224,110,114,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553316:0000:000000,27,520,04172,553316,0000,VILLAGE,Dhutum,Rural,2011,467,2044,1039,1005,260,125,135,1523,616,574,541,42,23,1428,552,64,517,57,35,7,40,33,7,2,2,0,487,941,18,13,5,2,2,0,13,11,2,491,50,11,8,3,4,4,0,4,4,0,19,4,11,8,3,4,4,0,2,2,0,23,19,4,0,0,0,0,0,0,2,2,0,0,0,0,839,684,521,200,321,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553317:0000:000000,27,520,04172,553317,0000,VILLAGE,Muthekhar,Rural,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553318:0000:000000,27,520,04172,553318,0000,VILLAGE,Shematikhar,Rural,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553319:0000:000000,27,520,04172,553319,0000,VILLAGE,Waltikhar,Rural,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553320:0000:000000,27,520,04172,553320,0000,VILLAGE,Dighode,Rural,2011,603,2620,1355,1265,306,160,146,1801,1030,674,562,356,111,1590,740,290,584,90,156,200,155,96,59,201,60,141,615,975,75,66,9,13,5,8,24,18,6,495,67,57,41,16,59,11,48,129,21,108,83,28,25,15,10,20,4,16,11,3,8,99,74,25,32,26,6,39,7,32,118,18,100,12,9,3,1040,761,819,315,504,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553321:0000:000000,27,520,04172,553321,0000,VILLAGE,Kanthavali,Rural,2011,69,296,153,143,42,22,20,226,96,78,64,18,12,200,81,15,67,11,14,4,18,14,4,0,0,0,72,128,8,8,0,1,1,0,5,2,3,56,8,5,5,0,0,0,0,1,1,0,8,4,5,5,0,0,0,0,1,1,0,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,128,98,70,25,45,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553322:0000:000000,27,520,04172,553322,0000,VILLAGE,Pohi,Rural,2011,9,40,19,21,0,0,0,38,11,10,10,1,1,29,10,1,9,1,1,0,1,1,0,0,0,0,9,20,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,2,0,2,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553323:0000:000000,27,520,04172,553323,0000,VILLAGE,Ransai,Rural,2011,271,1276,638,638,235,112,123,533,635,399,93,236,21,641,353,282,217,182,136,100,236,136,100,0,0,0,285,356,288,144,144,15,3,12,3,1,2,69,24,94,57,37,114,60,54,7,4,3,15,6,94,57,37,114,60,54,7,4,3,21,15,6,0,0,0,0,0,0,0,0,0,0,0,0,316,217,743,322,421,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553324:0000:000000,27,520,04172,553324,0000,VILLAGE,Vindhane,Rural,2011,559,2272,1148,1124,287,162,125,1520,1006,341,128,665,111,1266,608,398,290,51,318,347,361,197,164,304,121,183,540,726,140,125,15,56,42,14,17,14,3,109,19,65,31,34,483,209,274,6,3,3,75,36,52,26,26,202,97,105,3,2,1,104,72,32,13,5,8,281,112,169,3,1,2,7,3,4,808,712,752,340,412,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553325:0000:000000,27,520,04172,553325,0000,VILLAGE,Taki,Rural,2011,205,884,451,433,113,61,52,630,308,288,155,20,2,576,254,54,247,41,7,13,19,6,13,1,1,0,197,379,128,112,16,4,3,1,1,0,1,132,23,2,2,0,16,3,13,0,0,0,2,0,2,2,0,16,3,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,357,273,254,94,160,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553326:0000:000000,27,520,04172,553326,0000,VILLAGE,Harishchandra Pimpale,Rural,2011,218,956,458,498,117,49,68,740,529,258,84,271,37,427,290,239,198,60,92,179,181,74,107,90,18,72,168,259,90,64,26,61,54,7,23,3,20,77,7,76,29,47,61,29,32,97,7,90,27,10,63,19,44,56,29,27,29,3,26,33,23,10,13,10,3,5,0,5,68,4,64,4,4,0,389,351,216,69,147,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553327:0000:000000,27,520,04172,553327,0000,VILLAGE,Bori Bk.,Rural,2011,185,836,426,410,123,63,60,599,423,191,24,232,29,413,258,165,173,18,85,147,112,58,54,120,27,93,168,245,154,142,12,7,7,0,6,2,4,22,2,34,25,9,64,31,33,105,14,91,15,14,21,15,6,57,27,30,7,3,4,27,13,14,13,10,3,7,4,3,98,11,87,2,2,0,331,268,237,95,142,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553328:0000:000000,27,520,04172,553328,0000,VILLAGE,Boricha Kotha,Rural,2011,2,7,3,4,0,0,0,7,7,0,0,7,0,0,3,4,0,0,3,4,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553329:0000:000000,27,520,04172,553329,0000,VILLAGE,Dhasakhosi,Rural,2011,118,482,245,237,54,29,25,356,190,153,136,37,20,292,149,41,122,31,27,10,19,16,3,18,11,7,96,196,4,3,1,7,4,3,6,4,2,111,25,6,5,1,10,5,5,1,1,0,16,4,0,0,0,5,4,1,0,0,0,14,12,2,6,5,1,5,1,4,1,1,0,6,4,2,201,155,126,44,82,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553330:0000:000000,27,520,04172,553330,0000,VILLAGE,Jui,Rural,2011,635,3115,1570,1545,416,213,203,2141,1100,630,451,470,101,2015,787,313,521,109,266,204,344,244,100,126,22,104,783,1232,102,59,43,52,22,30,25,18,7,422,29,195,96,99,143,65,78,31,22,9,83,18,119,88,31,107,59,48,29,21,8,89,76,13,76,8,68,36,6,30,2,1,1,12,7,5,1204,937,974,366,608,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553331:0000:000000,27,520,04172,553331,0000,VILLAGE,Chikhali Bhom,Rural,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553332:0000:000000,27,520,04172,553332,0000,VILLAGE,Bhom,Rural,2011,127,475,249,226,52,27,25,339,139,139,17,0,0,336,122,17,122,17,0,0,0,0,0,0,0,0,127,209,81,74,7,39,33,6,2,1,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,134,136,44,92,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553333:0000:000000,27,520,04172,553333,0000,VILLAGE,Chirner,Rural,2011,1344,5873,2990,2883,681,368,313,4142,2332,1238,929,1094,263,3541,1600,732,1007,231,593,501,940,554,386,154,39,115,1390,2151,150,104,46,52,29,23,107,84,23,790,139,456,280,176,346,162,184,29,8,21,143,120,396,262,134,281,154,127,24,8,16,239,130,109,60,18,42,65,8,57,5,0,5,24,13,11,2261,1881,1731,729,1002,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553334:0000:000000,27,520,04172,553334,0000,VILLAGE,Kalambusare,Rural,2011,411,1752,848,904,180,81,99,1313,602,483,198,119,38,1150,492,110,405,78,87,32,85,64,21,34,23,11,356,794,219,180,39,49,37,12,17,14,3,174,24,31,26,5,32,18,14,18,13,5,30,8,30,25,5,23,14,9,7,5,2,25,20,5,1,1,0,9,4,5,11,8,3,13,10,3,718,595,439,130,309,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553335:0000:000000,27,520,04172,553335,0000,VILLAGE,Koproli,Rural,2011,764,3123,1583,1540,373,206,167,2319,1189,834,587,355,161,1934,854,335,665,169,189,166,308,160,148,47,29,18,729,1205,101,71,30,110,56,54,36,29,7,509,78,118,53,65,46,16,30,30,25,5,95,66,111,52,59,33,9,24,24,20,4,140,79,61,7,1,6,13,7,6,6,5,1,21,16,5,1261,1058,804,322,482,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553336:0000:000000,27,520,04172,553336,0000,VILLAGE,Bandhpada,Rural,2011,380,1649,853,796,128,71,57,1324,826,616,293,210,97,823,518,308,395,221,123,87,183,107,76,27,16,11,335,488,205,89,116,95,45,50,23,19,4,242,51,35,12,23,72,40,32,6,2,4,69,28,31,10,21,61,34,27,4,1,3,87,62,25,4,2,2,11,6,5,2,1,1,10,7,3,733,591,325,120,205,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553337:0000:000000,27,520,04172,553337,0000,VILLAGE,Kacherpada,Rural,2011,428,1776,887,889,226,112,114,1318,751,551,336,200,50,1025,485,266,407,144,78,122,149,57,92,51,21,30,402,623,127,66,61,70,46,24,18,12,6,283,53,60,21,39,88,25,63,2,1,1,31,19,54,17,37,56,15,41,2,1,1,37,24,13,6,4,2,32,10,22,0,0,0,13,7,6,703,615,458,184,274,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553338:0000:000000,27,520,04172,553338,0000,VILLAGE,Talbandkhar,Rural,2011,78,337,174,163,37,19,18,254,159,121,72,38,14,178,103,56,83,38,20,18,37,20,17,1,0,1,71,107,44,14,30,2,2,0,3,2,1,65,7,8,3,5,15,2,13,1,1,0,14,0,8,3,5,14,2,12,1,1,0,14,14,0,0,0,0,1,0,1,0,0,0,0,0,0,144,110,83,30,53,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553339:0000:000000,27,520,04172,553339,0000,VILLAGE,Pirkone,Rural,2011,719,3015,1486,1529,313,177,136,2202,1287,704,480,583,60,1728,782,505,542,162,240,343,538,221,317,45,19,26,704,1024,152,81,71,43,17,26,29,21,8,423,57,368,148,220,151,48,103,4,3,1,41,19,352,142,210,137,47,90,2,1,1,47,31,16,16,6,10,14,1,13,2,2,0,13,10,3,1192,1010,813,294,519,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553340:0000:000000,27,520,04172,553340,0000,VILLAGE,Sangpalekhar,Rural,2011,17,70,34,36,12,8,4,50,19,19,15,0,0,51,19,0,19,0,0,0,0,0,0,0,0,0,15,36,4,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,20,9,11,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553341:0000:000000,27,520,04172,553341,0000,VILLAGE,Govthane,Rural,2011,459,2003,999,1004,209,101,108,1449,817,522,401,295,107,1186,565,252,434,88,131,164,271,127,144,24,4,20,434,752,72,42,30,45,17,28,4,4,0,371,30,105,43,62,81,19,62,2,1,1,68,39,102,43,59,69,18,51,2,1,1,98,65,33,3,0,3,12,1,11,0,0,0,9,3,6,782,667,554,217,337,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553342:0000:000000,27,520,04172,553342,0000,VILLAGE,Pale,Rural,2011,254,1052,515,537,122,53,69,749,389,169,150,220,83,663,300,89,145,24,155,65,199,138,61,21,17,4,215,448,14,5,9,0,0,0,5,3,2,137,13,118,74,44,14,6,8,5,2,3,73,10,117,74,43,9,3,6,4,2,2,69,59,10,1,0,1,5,3,2,1,0,1,14,14,0,411,338,303,104,199,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553343:0000:000000,27,520,04172,553343,0000,VILLAGE,Sarde,Rural,2011,338,1389,715,674,138,83,55,1020,676,637,284,39,7,713,412,264,395,242,17,22,39,17,22,0,0,0,303,410,265,114,151,74,26,48,14,8,6,247,37,27,9,18,4,1,3,1,0,1,7,0,27,9,18,4,1,3,1,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,568,452,369,147,222,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553344:0000:000000,27,520,04172,553344,0000,VILLAGE,Vasheni,Rural,2011,707,2965,1502,1463,322,165,157,2104,1372,888,430,484,67,1593,878,494,592,296,286,198,421,242,179,63,44,19,624,969,352,161,191,74,38,36,32,18,14,375,55,107,87,20,281,157,124,29,6,23,36,31,86,71,15,254,139,115,29,6,23,52,26,26,21,16,5,27,18,9,0,0,0,15,10,5,1208,896,861,294,567,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553345:0000:000000,27,520,04172,553345,0000,VILLAGE,Punade,Rural,2011,139,623,320,303,65,32,33,441,296,224,81,72,5,327,174,122,141,83,33,39,62,29,33,10,4,6,146,181,130,62,68,13,8,5,0,0,0,71,10,7,6,1,60,24,36,0,0,0,3,2,7,6,1,51,21,30,0,0,0,4,2,2,0,0,0,9,3,6,0,0,0,1,1,0,263,178,182,57,125,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553346:0000:000000,27,520,04172,553346,0000,VILLAGE,Juipunade,Rural,2011,54,186,104,82,30,13,17,48,113,1,0,112,112,73,60,53,1,0,59,53,112,59,53,0,0,0,44,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,53,0,0,0,0,0,0,0,0,0,112,59,53,0,0,0,0,0,0,0,0,0,0,0,0,40,8,138,64,74,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553347:0000:000000,27,520,04172,553347,0000,VILLAGE,Antrabamdakhar,Rural,2011,42,161,82,79,23,12,11,104,89,5,5,84,1,72,44,45,4,1,40,44,84,40,44,0,0,0,38,34,0,0,0,0,0,0,0,0,0,4,1,13,11,2,70,29,41,0,0,0,0,1,13,11,2,70,29,41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,47,57,25,32,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553348:0000:000000,27,520,04172,553348,0000,VILLAGE,Kadape,Rural,2011,52,200,101,99,22,8,14,147,74,62,55,12,10,126,62,12,57,5,5,7,12,5,7,0,0,0,39,87,5,3,2,0,0,0,2,2,0,52,3,2,2,0,0,0,0,0,0,0,3,7,2,2,0,0,0,0,0,0,0,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,85,62,53,16,37,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:553349:0000:000000,27,520,04172,553349,0000,VILLAGE,Aware,Rural,2011,892,3774,1866,1908,447,226,221,2597,1277,869,748,408,196,2497,994,283,775,94,219,189,384,211,173,24,8,16,872,1625,60,48,12,23,5,18,38,33,5,689,59,58,51,7,145,24,121,9,4,5,140,56,55,48,7,132,23,109,8,4,4,189,136,53,3,3,0,13,1,12,1,0,1,7,4,3,1462,1135,1177,404,773,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:802795:0001:000000,27,520,04172,802795,0001,WARD,Uran (M Cl) WARD NO.-0001,Urban,2011,714,2908,1336,1572,297,127,170,2000,1250,948,930,302,296,1658,803,447,711,237,92,210,299,91,208,3,1,2,533,1125,10,4,6,4,0,4,4,4,0,703,227,2,0,2,4,2,2,0,0,0,90,206,2,0,2,4,2,2,0,0,0,293,89,204,0,0,0,0,0,0,0,0,0,3,1,2,1042,958,908,294,614,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:802795:0002:000000,27,520,04172,802795,0002,WARD,Uran (M Cl) WARD NO.-0002,Urban,2011,375,1514,773,741,110,62,48,1252,658,613,586,45,41,856,454,204,424,189,30,15,34,22,12,11,8,3,319,537,0,0,0,7,7,0,20,13,7,404,182,1,1,0,1,0,1,2,1,1,28,13,1,1,0,1,0,1,2,1,1,30,20,10,0,0,0,0,0,0,0,0,0,11,8,3,675,577,262,98,164,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:802795:0003:000000,27,520,04172,802795,0003,WARD,Uran (M Cl) WARD NO.-0003,Urban,2011,301,1339,681,658,173,90,83,978,559,496,491,63,61,780,424,135,376,120,48,15,61,47,14,2,1,1,257,523,1,1,0,1,1,0,3,1,2,373,118,0,0,0,0,0,0,2,1,1,47,14,0,0,0,0,0,0,2,1,1,59,46,13,0,0,0,0,0,0,0,0,0,2,1,1,525,453,361,156,205,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04172:802795:0004:000000,27,520,04172,802795,0004,WARD,Uran (M Cl) WARD NO.-0004,Urban,2011,258,1103,570,533,102,53,49,841,392,353,321,39,38,711,306,86,283,70,23,16,27,20,7,12,3,9,264,447,5,3,2,4,1,3,23,19,4,260,61,0,0,0,0,0,0,1,1,0,22,16,0,0,0,0,0,0,1,1,0,26,19,7,0,0,0,0,0,0,0,0,0,12,3,9,462,379,262,108,154,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
